sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
s0613	1	lib1	HCVC5DSX7	ILLUMINA	3	PG_NJ_12_30_21_04	PG_NJ_12_30_21_04-lib1-3	data/fastqs/lib1/PG_NJ_12_30_21_04_1.fq.gz	data/fastqs/lib1/PG_NJ_12_30_21_04_2.fq.gz	948872.012	982193.928
s0614	1	lib1	HCVC5DSX7	ILLUMINA	3	PG_NJ_12_30_21_05	PG_NJ_12_30_21_05-lib1-3	data/fastqs/lib1/PG_NJ_12_30_21_05_1.fq.gz	data/fastqs/lib1/PG_NJ_12_30_21_05_2.fq.gz	651435.933	678036.98
s0615	1	lib1	HCVC5DSX7	ILLUMINA	3	PG_NJ_12_30_21_06	PG_NJ_12_30_21_06-lib1-3	data/fastqs/lib1/PG_NJ_12_30_21_06_1.fq.gz	data/fastqs/lib1/PG_NJ_12_30_21_06_2.fq.gz	741851.073	784030.504
s0615	2	lib2	22HM5LLT4	ILLUMINA	4	PG_NJ_12_30_21_06	PG_NJ_12_30_21_06-lib2-4	data/fastqs/lib2/PG_NJ_12_30_21_06_1.fq.gz	data/fastqs/lib2/PG_NJ_12_30_21_06_2.fq.gz	1034479.29	1040936.53
s0616	1	lib1	HCVC5DSX7	ILLUMINA	3	PG_NJ_12_30_21_07	PG_NJ_12_30_21_07-lib1-3	data/fastqs/lib1/PG_NJ_12_30_21_07_1.fq.gz	data/fastqs/lib1/PG_NJ_12_30_21_07_2.fq.gz	1432789.999	1515085.882
s0617	1	lib1	HCVC5DSX7	ILLUMINA	3	PSUC_FEM_13526	PSUC_FEM_13526-lib1-3	data/fastqs/lib1/PSUC_FEM_13526_1.fq.gz	data/fastqs/lib1/PSUC_FEM_13526_2.fq.gz	1417460.548	1493642.038
s0618	1	lib1	HCVC5DSX7	ILLUMINA	3	PSUC_FEM_161051	PSUC_FEM_161051-lib1-3	data/fastqs/lib1/PSUC_FEM_161051_1.fq.gz	data/fastqs/lib1/PSUC_FEM_161051_2.fq.gz	1540802.479	1615692.093
s0619	1	lib1	HCVC5DSX7	ILLUMINA	3	PSUC_FEM_161076	PSUC_FEM_161076-lib1-3	data/fastqs/lib1/PSUC_FEM_161076_1.fq.gz	data/fastqs/lib1/PSUC_FEM_161076_2.fq.gz	1498517.01	1592621.093
s0620	1	lib1	HCVC5DSX7	ILLUMINA	3	PSUC_FEM_18351	PSUC_FEM_18351-lib1-3	data/fastqs/lib1/PSUC_FEM_18351_1.fq.gz	data/fastqs/lib1/PSUC_FEM_18351_2.fq.gz	1299804.543	1358567.485
s0621	1	lib1	HCVC5DSX7	ILLUMINA	3	PSUC_FEM_204730	PSUC_FEM_204730-lib1-3	data/fastqs/lib1/PSUC_FEM_204730_1.fq.gz	data/fastqs/lib1/PSUC_FEM_204730_2.fq.gz	1284977.791	1394809.273
s0622	1	lib1	HCVC5DSX7	ILLUMINA	3	PSUC_FEM_206416	PSUC_FEM_206416-lib1-3	data/fastqs/lib1/PSUC_FEM_206416_1.fq.gz	data/fastqs/lib1/PSUC_FEM_206416_2.fq.gz	1367212.888	1463262.277
s0623	1	lib1	HCVC5DSX7	ILLUMINA	3	PSUC_FEM_207297	PSUC_FEM_207297-lib1-3	data/fastqs/lib1/PSUC_FEM_207297_1.fq.gz	data/fastqs/lib1/PSUC_FEM_207297_2.fq.gz	1386553.523	1437952.863
s0624	1	lib1	HCVC5DSX7	ILLUMINA	3	PSUC_FEM_207808	PSUC_FEM_207808-lib1-3	data/fastqs/lib1/PSUC_FEM_207808_1.fq.gz	data/fastqs/lib1/PSUC_FEM_207808_2.fq.gz	1430567.38	1510459.398
s0625	1	lib1	HCVC5DSX7	ILLUMINA	3	PSUC_FEM_207911	PSUC_FEM_207911-lib1-3	data/fastqs/lib1/PSUC_FEM_207911_1.fq.gz	data/fastqs/lib1/PSUC_FEM_207911_2.fq.gz	1388736.716	1505428.826
s0626	1	lib1	HCVC5DSX7	ILLUMINA	3	PSUC_FEM_209225	PSUC_FEM_209225-lib1-3	data/fastqs/lib1/PSUC_FEM_209225_1.fq.gz	data/fastqs/lib1/PSUC_FEM_209225_2.fq.gz	1165432.853	1215280.176
s0627	1	lib1	HCVC5DSX7	ILLUMINA	3	PSUC_FEM_97036	PSUC_FEM_97036-lib1-3	data/fastqs/lib1/PSUC_FEM_97036_1.fq.gz	data/fastqs/lib1/PSUC_FEM_97036_2.fq.gz	1225209.222	1264499.327
s0628	1	lib1	HCVC5DSX7	ILLUMINA	3	PSUC_FEM_97193	PSUC_FEM_97193-lib1-3	data/fastqs/lib1/PSUC_FEM_97193_1.fq.gz	data/fastqs/lib1/PSUC_FEM_97193_2.fq.gz	1363605.569	1442521.621
s0629	1	lib1	HCVC5DSX7	ILLUMINA	3	PS_8_23_22_1	PS_8_23_22_1-lib1-3	data/fastqs/lib1/PS_8_23_22_1_1.fq.gz	data/fastqs/lib1/PS_8_23_22_1_2.fq.gz	1277055.662	1348657.352
s0630	1	lib1	HCVC5DSX7	ILLUMINA	3	Penmar1	Penmar1-lib1-3	data/fastqs/lib1/Penmar1_1.fq.gz	data/fastqs/lib1/Penmar1_2.fq.gz	1267961.11	1326713.742
s0631	1	lib1	HCVC5DSX7	ILLUMINA	3	Penmar3	Penmar3-lib1-3	data/fastqs/lib1/Penmar3_1.fq.gz	data/fastqs/lib1/Penmar3_2.fq.gz	650309.409	647026.125
s0632	1	lib1	HCVC5DSX7	ILLUMINA	3	Penmar4	Penmar4-lib1-3	data/fastqs/lib1/Penmar4_1.fq.gz	data/fastqs/lib1/Penmar4_2.fq.gz	1261373.484	1330124.128
s0633	1	lib1	HCVC5DSX7	ILLUMINA	3	Penmar5	Penmar5-lib1-3	data/fastqs/lib1/Penmar5_1.fq.gz	data/fastqs/lib1/Penmar5_2.fq.gz	1161049.93	1167020.183
s0634	1	lib1	HCVC5DSX7	ILLUMINA	3	Penmar6	Penmar6-lib1-3	data/fastqs/lib1/Penmar6_1.fq.gz	data/fastqs/lib1/Penmar6_2.fq.gz	881441.165	901187.842
s0635	1	lib1	HCVC5DSX7	ILLUMINA	3	Penmar7	Penmar7-lib1-3	data/fastqs/lib1/Penmar7_1.fq.gz	data/fastqs/lib1/Penmar7_2.fq.gz	683889.232	708534.554
s0636	1	lib1	HCVC5DSX7	ILLUMINA	3	Penmar8	Penmar8-lib1-3	data/fastqs/lib1/Penmar8_1.fq.gz	data/fastqs/lib1/Penmar8_2.fq.gz	1242764.081	1296989.387
s0637	1	lib1	HCVC5DSX7	ILLUMINA	3	Penmar9	Penmar9-lib1-3	data/fastqs/lib1/Penmar9_1.fq.gz	data/fastqs/lib1/Penmar9_2.fq.gz	1343702.587	1401443.438
s0638	1	lib5	22T3TYLT4	ILLUMINA	6	Plac_1020_2024_02	Plac_1020_2024_02-lib5-6	data/fastqs/lib5/Plac_1020_2024_02_1.fq.gz	data/fastqs/lib5/Plac_1020_2024_02_2.fq.gz	3122046.888	3158196.86
s0639	1	lib5	22T3TYLT4	ILLUMINA	6	Plac_1020_2024_06	Plac_1020_2024_06-lib5-6	data/fastqs/lib5/Plac_1020_2024_06_1.fq.gz	data/fastqs/lib5/Plac_1020_2024_06_2.fq.gz	3279466.877	3336655.949
s0640	1	lib5	22T3TYLT4	ILLUMINA	6	Plac_1020_2024_10	Plac_1020_2024_10-lib5-6	data/fastqs/lib5/Plac_1020_2024_10_1.fq.gz	data/fastqs/lib5/Plac_1020_2024_10_2.fq.gz	3641471.32	3758954.898
s0641	1	lib5	22T3TYLT4	ILLUMINA	6	Plac_1020_2024_11	Plac_1020_2024_11-lib5-6	data/fastqs/lib5/Plac_1020_2024_11_1.fq.gz	data/fastqs/lib5/Plac_1020_2024_11_2.fq.gz	3565105.077	3660437.358
s0642	1	lib2	22HM5LLT4	ILLUMINA	4	RAC_SOMA_01	RAC_SOMA_01-lib2-4	data/fastqs/lib2/RAC_SOMA_01_1.fq.gz	data/fastqs/lib2/RAC_SOMA_01_2.fq.gz	1296999.63	1272626.778
s0643	1	lib2	22HM5LLT4	ILLUMINA	4	RAC_SOMA_02	RAC_SOMA_02-lib2-4	data/fastqs/lib2/RAC_SOMA_02_1.fq.gz	data/fastqs/lib2/RAC_SOMA_02_2.fq.gz	814608.709	794605.857
s0644	1	lib2	22HM5LLT4	ILLUMINA	4	RAC_SOMA_03	RAC_SOMA_03-lib2-4	data/fastqs/lib2/RAC_SOMA_03_1.fq.gz	data/fastqs/lib2/RAC_SOMA_03_2.fq.gz	1129736.566	1107720.269
s0645	1	lib2	22HM5LLT4	ILLUMINA	4	RAC_SOMA_04	RAC_SOMA_04-lib2-4	data/fastqs/lib2/RAC_SOMA_04_1.fq.gz	data/fastqs/lib2/RAC_SOMA_04_2.fq.gz	1387792.241	1369946.72
s0646	1	lib2	22HM5LLT4	ILLUMINA	4	RAC_SOMA_05	RAC_SOMA_05-lib2-4	data/fastqs/lib2/RAC_SOMA_05_1.fq.gz	data/fastqs/lib2/RAC_SOMA_05_2.fq.gz	1766232.262	1732283.266
s0647	1	lib2	22HM5LLT4	ILLUMINA	4	RAC_SOMA_06	RAC_SOMA_06-lib2-4	data/fastqs/lib2/RAC_SOMA_06_1.fq.gz	data/fastqs/lib2/RAC_SOMA_06_2.fq.gz	1636400.807	1608874.275
s0648	1	lib2	22HM5LLT4	ILLUMINA	4	RAC_SOMA_07	RAC_SOMA_07-lib2-4	data/fastqs/lib2/RAC_SOMA_07_1.fq.gz	data/fastqs/lib2/RAC_SOMA_07_2.fq.gz	1589948.426	1565152.43
s0649	1	lib3	22HVG3LT4	ILLUMINA	7	RAC_SOMA_08	RAC_SOMA_08-lib3-7	data/fastqs/lib3/RAC_SOMA_08_1.fq.gz	data/fastqs/lib3/RAC_SOMA_08_2.fq.gz	1265546.272	1237647.117
s0650	1	lib3	22HVG3LT4	ILLUMINA	7	RAC_SOMA_10	RAC_SOMA_10-lib3-7	data/fastqs/lib3/RAC_SOMA_10_1.fq.gz	data/fastqs/lib3/RAC_SOMA_10_2.fq.gz	1090461.989	1077177.946
s0651	1	lib3	22HVG3LT4	ILLUMINA	7	RAC_SOMA_11	RAC_SOMA_11-lib3-7	data/fastqs/lib3/RAC_SOMA_11_1.fq.gz	data/fastqs/lib3/RAC_SOMA_11_2.fq.gz	1262885.709	1240548.199
s0652	1	lib3	22HVG3LT4	ILLUMINA	7	RAC_SOMA_12	RAC_SOMA_12-lib3-7	data/fastqs/lib3/RAC_SOMA_12_1.fq.gz	data/fastqs/lib3/RAC_SOMA_12_2.fq.gz	1515450.501	1495048.638
s0653	1	lib1	HCVC5DSX7	ILLUMINA	3	RL_SV_2022_01	RL_SV_2022_01-lib1-3	data/fastqs/lib1/RL_SV_2022_01_1.fq.gz	data/fastqs/lib1/RL_SV_2022_01_2.fq.gz	1197605.914	1272992.187
s0654	1	lib3	22HVG3LT4	ILLUMINA	7	RP_OB_24_1	RP_OB_24_1-lib3-7	data/fastqs/lib3/RP_OB_24_1_1.fq.gz	data/fastqs/lib3/RP_OB_24_1_2.fq.gz	1218444.448	1196463.104
s0655	1	lib3	22HVG3LT4	ILLUMINA	7	RP_OB_24_2	RP_OB_24_2-lib3-7	data/fastqs/lib3/RP_OB_24_2_1.fq.gz	data/fastqs/lib3/RP_OB_24_2_2.fq.gz	977851.734	956226.162
s0656	1	lib4	22M5VMLT4	ILLUMINA	3	RP_SC_24_1	RP_SC_24_1-lib4-3	data/fastqs/lib4/RP_SC_24_1_1.fq.gz	data/fastqs/lib4/RP_SC_24_1_2.fq.gz	1518508.525	1546433.088
s0657	1	lib5	22T3TYLT4	ILLUMINA	6	RT_SVNV_2024_01	RT_SVNV_2024_01-lib5-6	data/fastqs/lib5/RT_SVNV_2024_01_1.fq.gz	data/fastqs/lib5/RT_SVNV_2024_01_2.fq.gz	3640380.3	3629155.34
s0658	1	lib1	HCVC5DSX7	ILLUMINA	3	SC_PBY_2023_01	SC_PBY_2023_01-lib1-3	data/fastqs/lib1/SC_PBY_2023_01_1.fq.gz	data/fastqs/lib1/SC_PBY_2023_01_2.fq.gz	1378124.206	1431561.423
s0659	1	lib1	HCVC5DSX7	ILLUMINA	3	SC_PBY_2023_02	SC_PBY_2023_02-lib1-3	data/fastqs/lib1/SC_PBY_2023_02_1.fq.gz	data/fastqs/lib1/SC_PBY_2023_02_2.fq.gz	1523158.526	1600977.689
s0660	1	lib1	HCVC5DSX7	ILLUMINA	3	SC_PBY_2023_04	SC_PBY_2023_04-lib1-3	data/fastqs/lib1/SC_PBY_2023_04_1.fq.gz	data/fastqs/lib1/SC_PBY_2023_04_2.fq.gz	1472073.954	1566758.007
s0661	1	lib1	HCVC5DSX7	ILLUMINA	3	SC_PBY_2023_05	SC_PBY_2023_05-lib1-3	data/fastqs/lib1/SC_PBY_2023_05_1.fq.gz	data/fastqs/lib1/SC_PBY_2023_05_2.fq.gz	1565008.343	1511406.94
s0662	1	lib1	HCVC5DSX7	ILLUMINA	3	SC_PBY_2023_06	SC_PBY_2023_06-lib1-3	data/fastqs/lib1/SC_PBY_2023_06_1.fq.gz	data/fastqs/lib1/SC_PBY_2023_06_2.fq.gz	1734650.317	1792846.52
s0663	1	lib1	HCVC5DSX7	ILLUMINA	3	SC_PBY_2023_07	SC_PBY_2023_07-lib1-3	data/fastqs/lib1/SC_PBY_2023_07_1.fq.gz	data/fastqs/lib1/SC_PBY_2023_07_2.fq.gz	1660277.267	1703355.427
s0664	1	lib3	22HVG3LT4	ILLUMINA	7	SD_CR_2024_01	SD_CR_2024_01-lib3-7	data/fastqs/lib3/SD_CR_2024_01_1.fq.gz	data/fastqs/lib3/SD_CR_2024_01_2.fq.gz	1342275.088	1335143.574
s0665	1	lib5	22T3TYLT4	ILLUMINA	6	SD_CR_2024_03	SD_CR_2024_03-lib5-6	data/fastqs/lib5/SD_CR_2024_03_1.fq.gz	data/fastqs/lib5/SD_CR_2024_03_2.fq.gz	3291982.668	3250996.379
s0666	1	lib4	22M5VMLT4	ILLUMINA	3	SD_CR_2024_04	SD_CR_2024_04-lib4-3	data/fastqs/lib4/SD_CR_2024_04_1.fq.gz	data/fastqs/lib4/SD_CR_2024_04_2.fq.gz	1370158.195	1407253.459
s0667	1	lib3	22HVG3LT4	ILLUMINA	7	SH_SV_2023_01	SH_SV_2023_01-lib3-7	data/fastqs/lib3/SH_SV_2023_01_1.fq.gz	data/fastqs/lib3/SH_SV_2023_01_2.fq.gz	1467413.398	1439912.455
s0668	1	lib1	HCVC5DSX7	ILLUMINA	3	SK_FL_2023_01	SK_FL_2023_01-lib1-3	data/fastqs/lib1/SK_FL_2023_01_1.fq.gz	data/fastqs/lib1/SK_FL_2023_01_2.fq.gz	1366377.534	1427525.118
s0669	1	lib1	HCVC5DSX7	ILLUMINA	3	SK_FL_2023_02	SK_FL_2023_02-lib1-3	data/fastqs/lib1/SK_FL_2023_02_1.fq.gz	data/fastqs/lib1/SK_FL_2023_02_2.fq.gz	1348080.43	1479584.697
s0670	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_06	SL_PSB_2022_06-lib2-4	data/fastqs/lib2/SL_PSB_2022_06_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_06_2.fq.gz	1283612.7	1284999.446
s0671	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_07	SL_PSB_2022_07-lib2-4	data/fastqs/lib2/SL_PSB_2022_07_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_07_2.fq.gz	1312200.088	1312806.784
s0672	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_08	SL_PSB_2022_08-lib2-4	data/fastqs/lib2/SL_PSB_2022_08_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_08_2.fq.gz	1062980.876	1055085.775
s0673	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_09	SL_PSB_2022_09-lib2-4	data/fastqs/lib2/SL_PSB_2022_09_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_09_2.fq.gz	1286370.849	1289676.217
s0674	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_10	SL_PSB_2022_10-lib2-4	data/fastqs/lib2/SL_PSB_2022_10_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_10_2.fq.gz	1284146.339	1277652.777
s0675	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_11	SL_PSB_2022_11-lib2-4	data/fastqs/lib2/SL_PSB_2022_11_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_11_2.fq.gz	1196913.042	1181598.337
s0676	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_25	SL_PSB_2022_25-lib2-4	data/fastqs/lib2/SL_PSB_2022_25_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_25_2.fq.gz	1374938.438	1391043.619
s0677	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_26	SL_PSB_2022_26-lib2-4	data/fastqs/lib2/SL_PSB_2022_26_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_26_2.fq.gz	1012417.047	1018956.74
s0678	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_27	SL_PSB_2022_27-lib2-4	data/fastqs/lib2/SL_PSB_2022_27_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_27_2.fq.gz	1257524.014	1240183.579
s0679	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_28	SL_PSB_2022_28-lib2-4	data/fastqs/lib2/SL_PSB_2022_28_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_28_2.fq.gz	1014826.285	1022203.921
s0680	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_29	SL_PSB_2022_29-lib2-4	data/fastqs/lib2/SL_PSB_2022_29_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_29_2.fq.gz	1165593.058	1172430.274
s0681	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_30	SL_PSB_2022_30-lib2-4	data/fastqs/lib2/SL_PSB_2022_30_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_30_2.fq.gz	1253389.474	1257717.834
s0682	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_31	SL_PSB_2022_31-lib2-4	data/fastqs/lib2/SL_PSB_2022_31_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_31_2.fq.gz	1240491.464	1227520.993
s0683	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_32	SL_PSB_2022_32-lib2-4	data/fastqs/lib2/SL_PSB_2022_32_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_32_2.fq.gz	1338625.755	1327034.551
s0684	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_33	SL_PSB_2022_33-lib2-4	data/fastqs/lib2/SL_PSB_2022_33_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_33_2.fq.gz	1775564.465	1785969.469
s0685	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_34	SL_PSB_2022_34-lib2-4	data/fastqs/lib2/SL_PSB_2022_34_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_34_2.fq.gz	1561255.891	1576482.955
s0686	1	lib4	22M5VMLT4	ILLUMINA	3	SL_PSB_2022_36	SL_PSB_2022_36-lib4-3	data/fastqs/lib4/SL_PSB_2022_36_1.fq.gz	data/fastqs/lib4/SL_PSB_2022_36_2.fq.gz	1333894.4	1404976.112
s0687	1	lib4	22M5VMLT4	ILLUMINA	3	SL_PSB_2022_37	SL_PSB_2022_37-lib4-3	data/fastqs/lib4/SL_PSB_2022_37_1.fq.gz	data/fastqs/lib4/SL_PSB_2022_37_2.fq.gz	1424263.776	1489117.894
s0688	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2022_41	SL_PSB_2022_41-lib3-7	data/fastqs/lib3/SL_PSB_2022_41_1.fq.gz	data/fastqs/lib3/SL_PSB_2022_41_2.fq.gz	1571112.629	1546971.321
s0689	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2022_42	SL_PSB_2022_42-lib3-7	data/fastqs/lib3/SL_PSB_2022_42_1.fq.gz	data/fastqs/lib3/SL_PSB_2022_42_2.fq.gz	1236525.689	1206572.718
s0690	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2022_43	SL_PSB_2022_43-lib3-7	data/fastqs/lib3/SL_PSB_2022_43_1.fq.gz	data/fastqs/lib3/SL_PSB_2022_43_2.fq.gz	1283681.895	1284386.753
s0691	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2022_47	SL_PSB_2022_47-lib3-7	data/fastqs/lib3/SL_PSB_2022_47_1.fq.gz	data/fastqs/lib3/SL_PSB_2022_47_2.fq.gz	1332935.508	1345397.544
s0692	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2022_53	SL_PSB_2022_53-lib3-7	data/fastqs/lib3/SL_PSB_2022_53_1.fq.gz	data/fastqs/lib3/SL_PSB_2022_53_2.fq.gz	1603093.345	1606513.286
s0693	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2022_66	SL_PSB_2022_66-lib2-4	data/fastqs/lib2/SL_PSB_2022_66_1.fq.gz	data/fastqs/lib2/SL_PSB_2022_66_2.fq.gz	988859.309	994207.51
s0694	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2023_01	SL_PSB_2023_01-lib2-4	data/fastqs/lib2/SL_PSB_2023_01_1.fq.gz	data/fastqs/lib2/SL_PSB_2023_01_2.fq.gz	1413886.683	1389336.594
s0695	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2023_02	SL_PSB_2023_02-lib2-4	data/fastqs/lib2/SL_PSB_2023_02_1.fq.gz	data/fastqs/lib2/SL_PSB_2023_02_2.fq.gz	1596146.98	1529143.024
s0696	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2023_03	SL_PSB_2023_03-lib2-4	data/fastqs/lib2/SL_PSB_2023_03_1.fq.gz	data/fastqs/lib2/SL_PSB_2023_03_2.fq.gz	1432028.152	1385103.583
s0697	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2023_04	SL_PSB_2023_04-lib2-4	data/fastqs/lib2/SL_PSB_2023_04_1.fq.gz	data/fastqs/lib2/SL_PSB_2023_04_2.fq.gz	1196814.581	1185055.95
s0698	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2023_05	SL_PSB_2023_05-lib2-4	data/fastqs/lib2/SL_PSB_2023_05_1.fq.gz	data/fastqs/lib2/SL_PSB_2023_05_2.fq.gz	1372857.839	1342022.861
s0699	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2023_06	SL_PSB_2023_06-lib2-4	data/fastqs/lib2/SL_PSB_2023_06_1.fq.gz	data/fastqs/lib2/SL_PSB_2023_06_2.fq.gz	1334421.342	1320051.453
s0700	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2023_07	SL_PSB_2023_07-lib2-4	data/fastqs/lib2/SL_PSB_2023_07_1.fq.gz	data/fastqs/lib2/SL_PSB_2023_07_2.fq.gz	1566995.765	1515644.415
s0701	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2023_08	SL_PSB_2023_08-lib2-4	data/fastqs/lib2/SL_PSB_2023_08_1.fq.gz	data/fastqs/lib2/SL_PSB_2023_08_2.fq.gz	1653462.079	1621579.817
s0702	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2023_09	SL_PSB_2023_09-lib2-4	data/fastqs/lib2/SL_PSB_2023_09_1.fq.gz	data/fastqs/lib2/SL_PSB_2023_09_2.fq.gz	1567061.465	1520655.503
s0703	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2023_10	SL_PSB_2023_10-lib2-4	data/fastqs/lib2/SL_PSB_2023_10_1.fq.gz	data/fastqs/lib2/SL_PSB_2023_10_2.fq.gz	1467584.077	1442727.573
s0704	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2023_105	SL_PSB_2023_105-lib2-4	data/fastqs/lib2/SL_PSB_2023_105_1.fq.gz	data/fastqs/lib2/SL_PSB_2023_105_2.fq.gz	1507100.913	1512131.568
s0705	1	lib2	22HM5LLT4	ILLUMINA	4	SL_PSB_2023_106	SL_PSB_2023_106-lib2-4	data/fastqs/lib2/SL_PSB_2023_106_1.fq.gz	data/fastqs/lib2/SL_PSB_2023_106_2.fq.gz	1568570.104	1528519.365
s0706	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2023_107	SL_PSB_2023_107-lib3-7	data/fastqs/lib3/SL_PSB_2023_107_1.fq.gz	data/fastqs/lib3/SL_PSB_2023_107_2.fq.gz	1225755.71	1213942.249
s0707	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2023_108	SL_PSB_2023_108-lib3-7	data/fastqs/lib3/SL_PSB_2023_108_1.fq.gz	data/fastqs/lib3/SL_PSB_2023_108_2.fq.gz	1282491.557	1266289.413
s0708	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2023_109	SL_PSB_2023_109-lib3-7	data/fastqs/lib3/SL_PSB_2023_109_1.fq.gz	data/fastqs/lib3/SL_PSB_2023_109_2.fq.gz	1322089.491	1305534.717
s0709	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2023_116	SL_PSB_2023_116-lib3-7	data/fastqs/lib3/SL_PSB_2023_116_1.fq.gz	data/fastqs/lib3/SL_PSB_2023_116_2.fq.gz	1304866.422	1284368.424
s0710	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2023_120	SL_PSB_2023_120-lib3-7	data/fastqs/lib3/SL_PSB_2023_120_1.fq.gz	data/fastqs/lib3/SL_PSB_2023_120_2.fq.gz	1469689.615	1481208.869
s0711	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2023_122	SL_PSB_2023_122-lib3-7	data/fastqs/lib3/SL_PSB_2023_122_1.fq.gz	data/fastqs/lib3/SL_PSB_2023_122_2.fq.gz	1221374.029	1205603.742
s0712	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2023_123	SL_PSB_2023_123-lib3-7	data/fastqs/lib3/SL_PSB_2023_123_1.fq.gz	data/fastqs/lib3/SL_PSB_2023_123_2.fq.gz	1252646.284	1235256.165
s0713	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2023_124	SL_PSB_2023_124-lib3-7	data/fastqs/lib3/SL_PSB_2023_124_1.fq.gz	data/fastqs/lib3/SL_PSB_2023_124_2.fq.gz	1410520.907	1382110.969
s0714	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2023_125	SL_PSB_2023_125-lib3-7	data/fastqs/lib3/SL_PSB_2023_125_1.fq.gz	data/fastqs/lib3/SL_PSB_2023_125_2.fq.gz	1534287.392	1481361.348
s0715	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2023_126	SL_PSB_2023_126-lib3-7	data/fastqs/lib3/SL_PSB_2023_126_1.fq.gz	data/fastqs/lib3/SL_PSB_2023_126_2.fq.gz	1173400.025	1153902.6
s0716	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2023_127	SL_PSB_2023_127-lib3-7	data/fastqs/lib3/SL_PSB_2023_127_1.fq.gz	data/fastqs/lib3/SL_PSB_2023_127_2.fq.gz	1507055.557	1509954.907
s0717	1	lib3	22HVG3LT4	ILLUMINA	7	SL_PSB_2023_128	SL_PSB_2023_128-lib3-7	data/fastqs/lib3/SL_PSB_2023_128_1.fq.gz	data/fastqs/lib3/SL_PSB_2023_128_2.fq.gz	1372507.435	1338683.529
